Data Set Name,Display Name,Code,Schema,Table Name,Column Name,Field Type
Community Health Visits,Incident Signature File Name (eOther.16),eOther.16,DwEms,Dim_Signature,Incident_Signature_File_Name,Text
Community Health Visits,Incident Signature File Type (eOther.17),eOther.17,DwEms,Dim_Signature,Incident_Signature_File_Type,Text
Community Health Visits,Incident Signature First Name (eOther.21),eOther.21,DwEms,Dim_Signature,Incident_Signature_First_Name,Text
Community Health Visits,Incident Signature Full Name (eOther.21 - eOther.20),eOther.21 - eOther.20,DwEms,Dim_Signature,Incident_Signature_Full_Name,Text
Community Health Visits,Incident Signature Last Name (eOther.20),eOther.20,DwEms,Dim_Signature,Incident_Signature_Last_Name,Text
Community Health Visits,Incident Signature Locked Date Time (itOther.001),itOther.001,DwEms,Dim_Incident,Incident_Signature_Locked_Date_Time,Date/Time
Community Health Visits,Incident Signature Reason (eOther.13),eOther.13,DwEms,Dim_Signature,Incident_Signature_Reason,Text
Community Health Visits,Incident Signature Status (eOther.15),eOther.15,DwEms,Dim_Signature,Incident_Signature_Status,Text
Community Health Visits,Incident Six Hour Range Of Day 12,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_SixHourRangeOfDay12,Text
Community Health Visits,Incident Six Hour Range Of Day 24,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_SixHourRangeOfDay24,Text
Community Health Visits,Incident Status,,DwEms,Dim_Incident,Incident_Status,Text
Community Health Visits,Incident Status Created On,,DwEms,Dim_IncidentStatus,CreatedOn,Date/Time
Community Health Visits,Incident Status Modified On,,DwEms,Dim_IncidentStatus,ModifiedOn,Date/Time
Community Health Visits,Incident Suspected Disaster List (eOther.07),eOther.07,DwEms,Dim_Incident,Incident_Suspected_Disaster_List,Text
Community Health Visits,Incident Symptom Onset To Patient Arrived At Destination In HHMMSS,,DwEms,Fact_Incident,Incident_SymptomOnset_To_PatientArrivedAtDestination_In_HHMMSS,Text
Community Health Visits,Incident Symptom Onset To Patient Arrived At Destination In Minutes,,DwEms,Fact_Incident,Incident_SymptomOnset_To_PatientArrivedAtDestination_In_Minutes,Number
Community Health Visits,Incident Symptom Onset To Patient Arrived At Destination In Seconds,,DwEms,Fact_Incident,Incident_SymptomOnset_To_PatientArrivedAtDestination_In_Seconds,Number
Community Health Visits,Incident Symptom Onset To PSAP Call In HHMMSS,,DwEms,Fact_Incident,Incident_SymptomOnset_To_PSAPCall_In_HHMMSS,Text
Community Health Visits,Incident Symptom Onset To PSAP Call In Minutes,,DwEms,Fact_Incident,Incident_SymptomOnset_To_PSAPCall_In_Minutes,Number
Community Health Visits,Incident Symptom Onset To PSAP Call In Seconds,,DwEms,Fact_Incident,Incident_SymptomOnset_To_PSAPCall_In_Seconds,Number
Community Health Visits,Incident Symptom Onset To Unit Arrived At Patient In HHMMSS,,DwEms,Fact_Incident,Incident_SymptomOnset_To_UnitArrivedAtPatient_In_HHMMSS,Text
Community Health Visits,Incident Symptom Onset To Unit Arrived At Patient In Minutes,,DwEms,Fact_Incident,Incident_SymptomOnset_To_UnitArrivedAtPatient_In_Minutes,Number
Community Health Visits,Incident Symptom Onset To Unit Arrived At Patient In Seconds,,DwEms,Fact_Incident,Incident_SymptomOnset_To_UnitArrivedAtPatient_In_Seconds,Number
Community Health Visits,Incident Symptom Onset To Unit Arrived On Scene In HHMMSS,,DwEms,Fact_Incident,Incident_SymptomOnset_To_UnitArrivedOnScene_In_HHMMSS,Text
Community Health Visits,Incident Symptom Onset To Unit Arrived On Scene In Minutes,,DwEms,Fact_Incident,Incident_SymptomOnset_To_UnitArrivedOnScene_In_Minutes,Number
Community Health Visits,Incident Symptom Onset To Unit Arrived On Scene In Seconds,,DwEms,Fact_Incident,Incident_SymptomOnset_To_UnitArrivedOnScene_In_Seconds,Number
Community Health Visits,Incident Three Hour Range Of Day 12,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_ThreeHourRangeOfDay12,Text
Community Health Visits,Incident Three Hour Range Of Day 24,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_ThreeHourRangeOfDay24,Text
Community Health Visits,Incident Time To Destination In Minutes (itTimes.009),itTimes.009,DwEms,Fact_Incident,Incident_Time_To_Destination_In_Minutes,Number
Community Health Visits,Incident Transaction GUID Internal,,DwEms,Fact_Incident,Incident_Transaction_GUID_Internal,Text
Community Health Visits,Incident Transfer Of EMS Patient Care Date Time (eTimes.08),eTimes.08,DwEms,Dim_Incident,Incident_Transfer_Of_EMS_Patient_Care_Date_Time,Date/Time
Community Health Visits,Incident Transfer Of EMS Patient Care Date Time With Not Values (eTimes.08),eTimes.08,DwEms,Dim_Incident,Incident_Transfer_Of_EMS_Patient_Care_Date_Time_With_Not_Values,Text
Community Health Visits,Incident Trauma Resource Center Contacted Definitive Care Date Time (itTimes.012),itTimes.012,DwEms,Dim_Incident,Incident_Trauma_Resource_Center_Contacted_Definitive_Care_Date_Time,Date/Time
Community Health Visits,Incident Twelve Hour Range Of Day 12,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_TwelveHourRangeOfDay12,Text
Community Health Visits,Incident Twelve Hour Range Of Day 24,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_TwelveHourRangeOfDay24,Text
Community Health Visits,Incident Two Hour Range Of Day 12,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_TwoHourRangeOfDay12,Text
Community Health Visits,Incident Two Hour Range Of Day 24,,dbo,DSV_Dim_Incident_Time_Of_Day,Incident_TwoHourRangeOfDay24,Text
Community Health Visits,Incident Type,,DwEms,Dim_Incident,Incident_Type,Text
Community Health Visits,Incident Type Of Patient Representative (eOther.14),eOther.14,DwEms,Dim_Signature,Incident_Type_Of_Patient_Representative,Text
Community Health Visits,Incident Type Of Person Signing (eOther.12),eOther.12,DwEms,Dim_Signature,Incident_Type_Of_Person_Signing,Text
Community Health Visits,Incident Unit Arrived At Patient Date Time (eTimes.07),eTimes.07,DwEms,Dim_Incident,Incident_Unit_Arrived_At_Patient_Date_Time,Date/Time
Community Health Visits,Incident Unit Arrived At Patient Date Time With Not Values (eTimes.07),eTimes.07,DwEms,Dim_Incident,Incident_Unit_Arrived_At_Patient_Date_Time_With_Not_Values,Text
Community Health Visits,Incident Unit Arrived At Patient To Incident Record Created In Hours,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_IncidentRecordCreated_In_Hours,Number
Community Health Visits,Incident Unit Arrived At Patient To Incident Record Created In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_IncidentRecordCreated_In_Minutes,Number
Community Health Visits,Incident Unit Arrived At Patient To Patient Arrived At Destination In HHMMSS,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_PatientArrivedAtDestination_In_HHMMSS,Text
Community Health Visits,Incident Unit Arrived At Patient To Patient Arrived At Destination In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_PatientArrivedAtDestination_In_Minutes,Number
Community Health Visits,Incident Unit Arrived At Patient To Patient Arrived At Destination In Seconds,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_PatientArrivedAtDestination_In_Seconds,Number
Community Health Visits,Incident Unit Arrived At Patient To Patient Arrived At Destination Range In Minutes,,DwEms,Fact_Incident,Incident_Unit_Arrived_At_Patient_to_Patient_Arrived_At_Destination_Range_In_Minutes,Text
Community Health Visits,Incident Unit Arrived At Patient To Patient Arrived At Destination Range In Minutes Sort Order,,DwEms,Fact_Incident,Incident_Unit_Arrived_At_Patient_to_Patient_Arrived_At_Destination_Range_In_Minutes_Sort_Order,Number
Community Health Visits,Incident Unit Arrived At Patient To Unit Left Scene In HHMMSS,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_UnitLeftScene_In_HHMMSS,Text
Community Health Visits,Incident Unit Arrived At Patient To Unit Left Scene In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_UnitLeftScene_In_Minutes,Number
Community Health Visits,Incident Unit Arrived At Patient To Unit Left Scene In Seconds,,DwEms,Fact_Incident,Incident_UnitArrivedAtPatient_To_UnitLeftScene_In_Seconds,Number
Community Health Visits,Incident Unit Arrived At Staging Area Date/Time (3.4=itTimes.016/3.5=eTimes.17),3.4=itTimes.016/3.5=eTimes.17,DwEms,Dim_Incident,Incident_Unit_Arrived_at_Staging_Area_Date,Date/Time
Community Health Visits,Incident Unit Arrived On Scene Date Time (eTimes.06),eTimes.06,DwEms,Dim_Incident,Incident_Unit_Arrived_On_Scene_Date_Time,Date/Time
Community Health Visits,Incident Unit Arrived On Scene Date Time With Not Values (eTimes.06),eTimes.06,DwEms,Dim_Incident,Incident_Unit_Arrived_On_Scene_Date_Time_With_Not_Values,Text
Community Health Visits,Incident Unit Arrived On Scene To Incident Record Created In Hours,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_IncidentRecordCreated_In_Hours,Number
Community Health Visits,Incident Unit Arrived On Scene To Incident Record Created In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_IncidentRecordCreated_In_Minutes,Number
Community Health Visits,Incident Unit Arrived On Scene To Patient Arrived At Destination In HHMMSS,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_PatientArrivedAtDestination_In_HHMMSS,Text
Community Health Visits,Incident Unit Arrived On Scene To Patient Arrived At Destination In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_PatientArrivedAtDestination_In_Minutes,Number
Community Health Visits,Incident Unit Arrived On Scene To Patient Arrived At Destination In Seconds,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_PatientArrivedAtDestination_In_Seconds,Number
Community Health Visits,Incident Unit Arrived On Scene To Unit Arrived At Patient In HHMMSS,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitArrivedAtPatient_In_HHMMSS,Text
Community Health Visits,Incident Unit Arrived On Scene To Unit Arrived At Patient In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitArrivedAtPatient_In_Minutes,Number
Community Health Visits,Incident Unit Arrived On Scene To Unit Arrived At Patient In Seconds,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitArrivedAtPatient_In_Seconds,Number
Community Health Visits,Incident Unit Arrived On Scene To Unit Left Scene In HHMMSS,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitLeftScene_In_HHMMSS,Text
Community Health Visits,Incident Unit Arrived On Scene To Unit Left Scene In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitLeftScene_In_Minutes,Number
Community Health Visits,Incident Unit Arrived On Scene To Unit Left Scene In Seconds,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitLeftScene_In_Seconds,Number
Community Health Visits,Incident Unit Arrived On Scene To Unit Left Scene Range In Minutes,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitLeftScene_Range_In_Minutes,Text
Community Health Visits,Incident Unit Arrived On Scene To Unit Left Scene Range In Minutes Sort Order,,DwEms,Fact_Incident,Incident_UnitArrivedOnScene_To_UnitLeftScene_Range_In_Minutes_Sort_Order,Number
Community Health Visits,Incident Unit Back At Home Date Time (eTimes.15),eTimes.15,DwEms,Dim_Incident,Incident_Unit_Back_At_Home_Date_Time,Date/Time
Community Health Visits,Incident Unit Back In Service Date Time (eTimes.13),eTimes.13,DwEms,Dim_Incident,Incident_Unit_Back_In_Service_Date_Time,Date/Time
Community Health Visits,Incident Unit Back In Service To Incident Record Created In Hours,,DwEms,Fact_Incident,Incident_UnitBackInService_To_IncidentRecordCreated_In_Hours,Number
Community Health Visits,Incident Unit Back In Service To Incident Record Created In Minutes,,DwEms,Fact_Incident,Incident_UnitBackInService_To_IncidentRecordCreated_In_Minutes,Number
Community Health Visits,Incident Unit Back In Service To Unit Back At Home In HHMMSS,,DwEms,Fact_Incident,Incident_UnitBackInService_To_UnitBackAtHome_In_HHMMSS,Text
Community Health Visits,Incident Unit Back In Service To Unit Back At Home In Minutes,,DwEms,Fact_Incident,Incident_UnitBackInService_To_UnitBackAtHome_In_Minutes,Number
Community Health Visits,Incident Unit Back In Service To Unit Back At Home In Seconds,,DwEms,Fact_Incident,Incident_UnitBackInService_To_UnitBackAtHome_In_Seconds,Number
Community Health Visits,Incident Unit Canceled Date Time (eTimes.14),eTimes.14,DwEms,Dim_Incident,Incident_Unit_Canceled_Date_Time,Date/Time
Community Health Visits,Incident Unit Cancelled To Incident Record Created In Hours,,DwEms,Fact_Incident,Incident_UnitCancelled_To_IncidentRecordCreated_In_Hours,Number
Community Health Visits,Incident Unit Cancelled To Incident Record Created In Minutes,,DwEms,Fact_Incident,Incident_UnitCancelled_To_IncidentRecordCreated_In_Minutes,Number
Community Health Visits,Incident Unit Cancelled To Unit Back At Home In HHMMSS,,DwEms,Fact_Incident,Incident_UnitCancelled_To_UnitBackAtHome_In_HHMMSS,Text
Community Health Visits,Incident Unit Cancelled To Unit Back At Home In Minutes,,DwEms,Fact_Incident,Incident_UnitCancelled_To_UnitBackAtHome_In_Minutes,Number
Community Health Visits,Incident Unit Cancelled To Unit Back At Home In Seconds,,DwEms,Fact_Incident,Incident_UnitCancelled_To_UnitBackAtHome_In_Seconds,Number
Community Health Visits,Incident Unit Cancelled To Unit Back In Service In HHMMSS,,DwEms,Fact_Incident,Incident_UnitCancelled_To_UnitBackInService_In_HHMMSS,Text
Community Health Visits,Incident Unit Cancelled To Unit Back In Service In Minutes,,DwEms,Fact_Incident,Incident_UnitCancelled_To_UnitBackInService_In_Minutes,Number
Community Health Visits,Incident Unit Cancelled To Unit Back In Service In Seconds,,DwEms,Fact_Incident,Incident_UnitCancelled_To_UnitBackInService_In_Seconds,Number
Community Health Visits,Incident Unit Departed Bedside Date Time (itTimes.005),itTimes.005,DwEms,Dim_Incident,Incident_Unit_Departed_Bedside_Date_Time,Date/Time
Community Health Visits,Incident Unit Departed Bedside To Incident Record Created In Hours,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_IncidentRecordCreated_In_Hours,Number
Community Health Visits,Incident Unit Departed Bedside To Incident Record Created In Minutes,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_IncidentRecordCreated_In_Minutes,Number
Community Health Visits,Incident Unit Departed Bedside To Unit Back At Home In HHMMSS,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitBackAtHome_In_HHMMSS,Text
Community Health Visits,Incident Unit Departed Bedside To Unit Back At Home In Minutes,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitBackAtHome_In_Minutes,Number
Community Health Visits,Incident Unit Departed Bedside To Unit Back At Home In Seconds,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitBackAtHome_In_Seconds,Number
Community Health Visits,Incident Unit Departed Bedside To Unit Back In Service In HHMMSS,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitBackInService_In_HHMMSS,Text
Community Health Visits,Incident Unit Departed Bedside To Unit Back In Service In Minutes,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitBackInService_In_Minutes,Number
Community Health Visits,Incident Unit Departed Bedside To Unit Back In Service In Seconds,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitBackInService_In_Seconds,Number
Community Health Visits,Incident Unit Departed Bedside To Unit Left Destination In HHMMSS,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitLeftDestination_In_HHMMSS,Text
Community Health Visits,Incident Unit Departed Bedside To Unit Left Destination In Minutes,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitLeftDestination_In_Minutes,Number
Community Health Visits,Incident Unit Departed Bedside To Unit Left Destination In Seconds,,DwEms,Fact_Incident,Incident_UnitDepartedBedside_To_UnitLeftDestination_In_Seconds,Number
Community Health Visits,Incident Unit En Route Date Time (eTimes.05),eTimes.05,DwEms,Dim_Incident,Incident_Unit_En_Route_Date_Time,Date/Time
Community Health Visits,Incident Unit En Route Date Time With Not Values (eTimes.05),eTimes.05,DwEms,Dim_Incident,Incident_Unit_En_Route_Date_Time_With_Not_Values,Text
Community Health Visits,Incident Unit En Route To Incident Record Created In Hours,,DwEms,Fact_Incident,Incident_UnitEnRoute_To_IncidentRecordCreated_In_Hours,Number
Community Health Visits,Incident Unit En Route To Incident Record Created In Minutes,,DwEms,Fact_Incident,Incident_UnitEnRoute_To_IncidentRecordCreated_In_Minutes,Number
Community Health Visits,Incident Unit En Route To Unit Arrived On Scene In HHMMSS,,DwEms,Fact_Incident,Incident_UnitEnRoute_To_UnitArrivedOnScene_In_HHMMSS,Text
Community Health Visits,Incident Unit En Route To Unit Arrived On Scene In Minutes,,DwEms,Fact_Incident,Incident_UnitEnRoute_To_UnitArrivedOnScene_In_Minutes,Number
Community Health Visits,Incident Unit En Route To Unit Arrived On Scene In Seconds,,DwEms,Fact_Incident,Incident_UnitEnRoute_To_UnitArrivedOnScene_In_Seconds,Number
Community Health Visits,Incident Unit En Route To Unit Arrived On Scene Range In Minutes,,DwEms,Fact_Incident,Incident_UnitEnRoute_To_UnitArrivedOnScene_Range_In_Minutes,Text
Community Health Visits,Incident Unit En Route To Unit Arrived On Scene Range In Minutes Sort Order,,DwEms,Fact_Incident,Incident_UnitEnRoute_To_UnitArrivedOnScene_Range_In_Minutes_Sort_Order,Number
